,Season,Date,HID,AID,N,POFF,Open,OddsH,OddsA,H,A,HSC,ASC,HFGM,AFGM,HFGA,AFGA,HFG3M,AFG3M,HFG3A,AFG3A,HFTM,AFTM,HFTA,AFTA,HORB,AORB,HDRB,ADRB,HRB,ARB,HAST,AAST,HSTL,ASTL,HBLK,ABLK,HTOV,ATOV,HPF,APF
1124,1,2008-04-03,31,11,0,0,2008-04-02,1.319174837922508,3.3003415126482016,1,0,105,99,39.0,36.0,89.0,92.0,7.0,16.0,30.0,47.0,20.0,11.0,27.0,17.0,10.0,10.0,45.0,40.0,55.0,50.0,24.0,26.0,7.0,4.0,4.0,2.0,11.0,13.0,22.0,21.0
1125,1,2008-04-03,2,29,0,0,2008-04-02,1.2275449035304076,4.1050647209377695,1,0,128,118,45.0,42.0,86.0,92.0,16.0,17.0,37.0,33.0,22.0,17.0,27.0,22.0,3.0,8.0,44.0,38.0,47.0,46.0,25.0,26.0,5.0,7.0,5.0,3.0,10.0,11.0,21.0,21.0
1126,1,2008-04-03,21,30,0,0,2008-04-02,1.6632287992916908,2.14427052551613,1,0,121,118,49.0,47.0,97.0,95.0,9.0,10.0,28.0,23.0,14.0,14.0,14.0,16.0,8.0,8.0,37.0,36.0,45.0,44.0,27.0,28.0,6.0,6.0,6.0,10.0,12.0,12.0,16.0,19.0
1127,1,2008-04-03,5,24,0,0,2008-04-02,1.6795152972541036,2.1168154663204777,1,0,115,98,46.0,37.0,86.0,94.0,17.0,8.0,35.0,31.0,6.0,16.0,12.0,20.0,10.0,15.0,33.0,28.0,43.0,43.0,25.0,21.0,8.0,5.0,9.0,4.0,12.0,12.0,18.0,14.0
1128,1,2008-04-03,35,33,0,0,2008-04-02,4.816052441195832,1.17823929632811,0,1,92,117,31.0,40.0,85.0,89.0,6.0,20.0,26.0,47.0,24.0,17.0,32.0,22.0,14.0,6.0,40.0,38.0,54.0,44.0,16.0,32.0,3.0,8.0,5.0,6.0,17.0,9.0,22.0,28.0
1129,1,2008-04-04,17,41,0,0,2008-04-03,1.6722482365782778,2.1289117985542227,1,0,129,115,51.0,42.0,91.0,88.0,18.0,15.0,38.0,39.0,9.0,16.0,12.0,17.0,11.0,8.0,33.0,29.0,44.0,37.0,34.0,26.0,8.0,8.0,2.0,2.0,14.0,13.0,17.0,14.0
1130,1,2008-04-04,16,42,0,0,2008-04-03,1.5969891298002026,2.2703025243755928,0,1,105,115,43.0,48.0,88.0,85.0,8.0,14.0,27.0,33.0,11.0,5.0,16.0,6.0,11.0,7.0,24.0,32.0,35.0,39.0,19.0,30.0,5.0,6.0,5.0,1.0,13.0,13.0,17.0,21.0
1131,1,2008-04-04,26,3,0,0,2008-04-03,3.1420205556369383,1.3450634011984668,0,1,98,118,38.0,45.0,94.0,96.0,9.0,9.0,38.0,32.0,13.0,19.0,14.0,22.0,8.0,10.0,33.0,45.0,41.0,55.0,20.0,19.0,5.0,4.0,7.0,4.0,10.0,9.0,22.0,9.0
1132,1,2008-04-04,19,37,0,0,2008-04-03,1.4833324196323316,2.560324521609201,1,0,114,112,44.0,42.0,86.0,90.0,13.0,12.0,27.0,27.0,13.0,16.0,17.0,23.0,7.0,14.0,36.0,27.0,43.0,41.0,27.0,27.0,8.0,9.0,5.0,2.0,14.0,12.0,19.0,16.0
1133,1,2008-04-04,13,0,0,0,2008-04-03,2.094390154629381,1.693384923600618,1,0,131,130,45.0,46.0,103.0,98.0,14.0,18.0,38.0,40.0,27.0,20.0,34.0,28.0,15.0,8.0,44.0,37.0,59.0,45.0,25.0,27.0,7.0,11.0,3.0,3.0,16.0,15.0,24.0,24.0
1134,1,2008-04-04,36,23,0,0,2008-04-03,1.1306738260376377,5.890030043729933,1,0,128,124,48.0,48.0,87.0,98.0,14.0,15.0,32.0,37.0,18.0,13.0,18.0,22.0,8.0,12.0,36.0,30.0,44.0,42.0,26.0,32.0,7.0,11.0,7.0,3.0,18.0,13.0,22.0,18.0
1135,1,2008-04-05,37,24,0,0,2008-04-04,1.467130889591924,2.6121770460611256,0,1,116,121,48.0,47.0,90.0,92.0,9.0,15.0,24.0,38.0,11.0,12.0,17.0,14.0,11.0,9.0,33.0,28.0,44.0,37.0,26.0,37.0,4.0,9.0,3.0,3.0,15.0,7.0,18.0,16.0
1136,1,2008-04-05,34,19,0,0,2008-04-04,1.8362853873348823,1.9044517488100945,1,0,110,96,38.0,35.0,83.0,83.0,12.0,8.0,38.0,20.0,22.0,18.0,28.0,23.0,5.0,7.0,35.0,32.0,40.0,39.0,22.0,19.0,7.0,8.0,2.0,7.0,14.0,15.0,17.0,25.0
1137,1,2008-04-05,5,3,0,0,2008-04-04,2.095842460722731,1.692470629205113,1,0,99,90,37.0,38.0,86.0,102.0,5.0,4.0,25.0,21.0,20.0,10.0,26.0,11.0,7.0,18.0,38.0,41.0,45.0,59.0,20.0,18.0,8.0,7.0,6.0,5.0,10.0,17.0,21.0,19.0
1138,1,2008-04-05,6,33,0,0,2008-04-04,3.408885229158363,1.3033379510160108,0,1,101,124,41.0,46.0,97.0,89.0,9.0,18.0,30.0,38.0,10.0,14.0,16.0,18.0,17.0,6.0,36.0,41.0,53.0,47.0,21.0,35.0,7.0,10.0,6.0,4.0,13.0,12.0,15.0,15.0
1139,1,2008-04-05,43,25,0,0,2008-04-04,2.095887986530247,1.6924420052064242,0,1,115,120,43.0,41.0,81.0,89.0,12.0,8.0,28.0,25.0,17.0,30.0,23.0,40.0,7.0,15.0,33.0,29.0,40.0,44.0,27.0,24.0,8.0,15.0,7.0,6.0,20.0,11.0,26.0,18.0
1140,1,2008-04-05,29,15,0,0,2008-04-04,1.1052647700232032,6.752084622236612,1,0,132,108,53.0,41.0,85.0,92.0,15.0,3.0,33.0,23.0,11.0,23.0,16.0,28.0,9.0,14.0,35.0,22.0,44.0,36.0,33.0,18.0,5.0,11.0,5.0,0.0,16.0,13.0,25.0,16.0
1141,1,2008-04-05,13,39,0,0,2008-04-04,2.062472133790316,1.7140675551073248,0,1,109,118,39.0,44.0,86.0,94.0,11.0,15.0,26.0,31.0,20.0,15.0,25.0,21.0,4.0,15.0,32.0,40.0,36.0,55.0,23.0,32.0,6.0,5.0,6.0,4.0,9.0,13.0,15.0,20.0
1142,1,2008-04-05,35,31,0,0,2008-04-04,3.269047209935367,1.3240140047190057,0,1,92,100,31.0,39.0,77.0,90.0,9.0,9.0,38.0,32.0,21.0,13.0,25.0,17.0,8.0,14.0,34.0,37.0,42.0,51.0,20.0,26.0,10.0,11.0,7.0,3.0,20.0,19.0,16.0,21.0
1143,1,2008-04-05,32,30,0,0,2008-04-04,1.123186438727759,6.116101033334806,1,0,119,108,39.0,42.0,83.0,94.0,17.0,15.0,52.0,29.0,24.0,9.0,27.0,15.0,6.0,16.0,32.0,33.0,38.0,49.0,19.0,28.0,6.0,3.0,2.0,4.0,10.0,12.0,17.0,17.0
1144,1,2008-04-06,14,30,0,0,2008-04-05,1.2428640693285251,3.9344377809751054,0,1,106,113,44.0,39.0,94.0,81.0,8.0,11.0,27.0,25.0,10.0,24.0,14.0,28.0,15.0,7.0,27.0,35.0,42.0,42.0,24.0,20.0,7.0,9.0,3.0,1.0,11.0,12.0,22.0,15.0
1145,1,2008-04-06,26,2,0,0,2008-04-05,3.875972549895709,1.2485226075026155,1,0,136,135,52.0,48.0,118.0,116.0,22.0,17.0,61.0,55.0,10.0,22.0,17.0,23.0,15.0,22.0,43.0,49.0,58.0,71.0,36.0,30.0,10.0,6.0,10.0,3.0,9.0,16.0,13.0,20.0
1146,1,2008-04-06,0,41,0,0,2008-04-05,1.1956737656070358,4.530777778573344,1,0,137,90,53.0,30.0,88.0,85.0,21.0,8.0,33.0,32.0,10.0,22.0,12.0,25.0,10.0,7.0,40.0,21.0,50.0,28.0,41.0,24.0,7.0,8.0,10.0,4.0,15.0,11.0,19.0,11.0
1147,1,2008-04-06,29,25,0,0,2008-04-05,1.1902479602790816,4.614943131339036,1,0,113,96,36.0,32.0,75.0,85.0,7.0,8.0,27.0,33.0,34.0,24.0,38.0,29.0,5.0,6.0,42.0,28.0,47.0,34.0,23.0,22.0,9.0,13.0,5.0,6.0,19.0,14.0,23.0,26.0
1148,1,2008-04-06,42,23,0,0,2008-04-05,1.1590413546553864,5.187823838000678,0,1,90,95,35.0,37.0,93.0,92.0,7.0,6.0,36.0,24.0,13.0,15.0,20.0,20.0,12.0,9.0,45.0,45.0,57.0,54.0,18.0,24.0,6.0,9.0,5.0,6.0,11.0,12.0,18.0,21.0
1149,1,2008-04-06,21,17,0,0,2008-04-05,1.5097875134925762,2.482183423401557,0,1,102,130,38.0,48.0,83.0,101.0,8.0,15.0,31.0,38.0,18.0,19.0,21.0,22.0,5.0,11.0,40.0,35.0,45.0,46.0,19.0,30.0,5.0,16.0,1.0,5.0,24.0,11.0,16.0,20.0
1150,1,2008-04-06,16,11,0,0,2008-04-05,1.2430481334434107,3.9324993969010436,0,1,103,106,38.0,37.0,98.0,87.0,11.0,16.0,43.0,44.0,16.0,16.0,22.0,23.0,15.0,10.0,34.0,42.0,49.0,52.0,19.0,18.0,6.0,3.0,6.0,2.0,8.0,13.0,21.0,19.0
1151,1,2008-04-07,13,3,0,0,2008-04-06,2.37644006333072,1.5501248081781676,0,1,122,132,47.0,50.0,96.0,91.0,11.0,15.0,29.0,30.0,17.0,17.0,19.0,24.0,10.0,15.0,27.0,35.0,37.0,50.0,29.0,31.0,8.0,6.0,3.0,9.0,9.0,14.0,19.0,17.0
1152,1,2008-04-07,19,31,0,0,2008-04-06,1.3721457908858525,2.9975595807634385,1,0,110,105,36.0,40.0,91.0,88.0,17.0,10.0,40.0,37.0,21.0,15.0,24.0,18.0,14.0,9.0,35.0,39.0,49.0,48.0,25.0,27.0,8.0,9.0,2.0,6.0,13.0,15.0,18.0,17.0
1153,1,2008-04-07,34,2,0,0,2008-04-06,2.598026322455185,1.4714526240286705,0,1,121,131,39.0,47.0,94.0,94.0,16.0,11.0,44.0,34.0,27.0,26.0,34.0,30.0,16.0,6.0,39.0,34.0,55.0,40.0,19.0,28.0,6.0,15.0,5.0,7.0,23.0,15.0,26.0,26.0
1154,1,2008-04-07,33,24,0,0,2008-04-06,1.3459469697049675,3.136989639052041,1,0,121,109,42.0,43.0,84.0,93.0,19.0,12.0,37.0,33.0,18.0,11.0,22.0,15.0,6.0,11.0,33.0,35.0,39.0,46.0,31.0,32.0,9.0,7.0,8.0,8.0,14.0,13.0,20.0,21.0
1155,1,2008-04-07,35,6,0,0,2008-04-06,1.8164229196834025,1.9270812174925571,1,0,113,105,37.0,42.0,74.0,94.0,18.0,4.0,38.0,17.0,21.0,17.0,25.0,23.0,6.0,12.0,38.0,32.0,44.0,44.0,24.0,20.0,2.0,9.0,9.0,2.0,17.0,7.0,18.0,18.0
1156,1,2008-04-07,43,15,0,0,2008-04-06,1.6884950028930785,2.10219964682883,1,0,122,113,46.0,45.0,84.0,99.0,13.0,8.0,37.0,22.0,17.0,15.0,20.0,22.0,5.0,18.0,35.0,30.0,40.0,48.0,28.0,17.0,1.0,5.0,11.0,3.0,14.0,9.0,22.0,24.0
1157,1,2008-04-07,36,41,0,0,2008-04-06,1.1547212842705536,5.281566062851821,1,0,111,102,38.0,36.0,79.0,90.0,15.0,7.0,35.0,30.0,20.0,23.0,26.0,29.0,5.0,10.0,42.0,34.0,47.0,44.0,30.0,15.0,7.0,12.0,3.0,2.0,18.0,11.0,25.0,20.0
1158,1,2008-04-07,11,39,0,0,2008-04-06,2.3967912207527093,1.5419110786535761,1,0,122,102,46.0,36.0,97.0,93.0,12.0,6.0,32.0,33.0,18.0,24.0,27.0,32.0,10.0,12.0,44.0,43.0,54.0,55.0,29.0,20.0,5.0,2.0,3.0,9.0,9.0,12.0,22.0,22.0
1159,1,2008-04-07,37,5,0,0,2008-04-06,1.4347975837878464,2.7261631516986027,1,0,111,102,42.0,38.0,77.0,88.0,10.0,12.0,22.0,33.0,17.0,14.0,22.0,19.0,7.0,16.0,35.0,25.0,42.0,41.0,27.0,21.0,9.0,7.0,8.0,5.0,17.0,15.0,20.0,24.0
1160,1,2008-04-08,30,32,0,0,2008-04-07,2.5506737406495588,1.4864620111498326,0,1,105,130,42.0,46.0,95.0,94.0,7.0,26.0,23.0,61.0,14.0,12.0,20.0,17.0,16.0,8.0,35.0,35.0,51.0,43.0,19.0,30.0,3.0,8.0,4.0,3.0,11.0,7.0,15.0,20.0
1161,1,2008-04-08,14,26,0,0,2008-04-07,1.1705688694983918,4.9564784341237145,1,0,117,111,42.0,43.0,80.0,94.0,14.0,12.0,30.0,34.0,19.0,13.0,22.0,20.0,4.0,11.0,41.0,32.0,45.0,43.0,23.0,26.0,6.0,13.0,6.0,2.0,17.0,11.0,17.0,18.0
1162,1,2008-04-08,0,42,0,0,2008-04-07,1.3968069955001325,2.8815017259345885,1,0,116,102,50.0,36.0,92.0,96.0,13.0,7.0,34.0,30.0,3.0,23.0,8.0,29.0,13.0,12.0,42.0,28.0,55.0,40.0,36.0,23.0,11.0,19.0,11.0,4.0,24.0,16.0,21.0,15.0
1163,1,2008-04-08,16,17,0,0,2008-04-07,1.3132640749696556,3.3397216122922058,1,0,119,103,47.0,40.0,102.0,84.0,13.0,16.0,44.0,39.0,12.0,7.0,20.0,10.0,17.0,4.0,33.0,35.0,50.0,39.0,33.0,26.0,15.0,7.0,7.0,2.0,12.0,23.0,14.0,25.0
1164,1,2008-04-09,24,35,0,0,2008-04-08,1.0528545418847264,10.035211669393929,1,0,114,100,45.0,38.0,99.0,85.0,11.0,6.0,32.0,27.0,13.0,18.0,20.0,21.0,19.0,8.0,36.0,31.0,55.0,39.0,29.0,21.0,5.0,10.0,7.0,5.0,14.0,12.0,16.0,18.0
1165,1,2008-04-09,11,13,0,0,2008-04-08,1.4823235758932483,2.563459997533943,0,1,108,110,43.0,42.0,94.0,86.0,7.0,10.0,39.0,27.0,15.0,16.0,19.0,20.0,12.0,5.0,37.0,33.0,49.0,38.0,26.0,26.0,2.0,6.0,5.0,3.0,13.0,10.0,20.0,25.0
1166,1,2008-04-09,26,39,0,0,2008-04-08,2.6274410688419736,1.4625497602181647,1,0,130,122,48.0,45.0,92.0,98.0,12.0,10.0,36.0,31.0,22.0,22.0,28.0,38.0,11.0,26.0,33.0,31.0,44.0,57.0,29.0,27.0,7.0,8.0,7.0,4.0,11.0,13.0,26.0,24.0
1167,1,2008-04-09,3,25,0,0,2008-04-08,1.100124292623872,6.964637842728501,1,0,116,89,48.0,31.0,94.0,80.0,10.0,11.0,31.0,33.0,10.0,16.0,16.0,19.0,14.0,4.0,40.0,28.0,54.0,32.0,28.0,20.0,9.0,10.0,3.0,9.0,14.0,13.0,14.0,16.0
1168,1,2008-04-09,34,33,0,0,2008-04-08,2.1469942617403395,1.6616529264759201,0,1,105,115,41.0,44.0,86.0,105.0,10.0,15.0,32.0,38.0,13.0,12.0,21.0,14.0,9.0,17.0,44.0,35.0,53.0,52.0,23.0,29.0,3.0,9.0,2.0,1.0,16.0,7.0,19.0,16.0
1169,1,2008-04-09,42,14,0,0,2008-04-08,1.4286579870690137,2.7495720625989533,1,0,113,85,47.0,31.0,87.0,81.0,12.0,5.0,33.0,27.0,7.0,18.0,12.0,25.0,8.0,11.0,39.0,27.0,47.0,38.0,41.0,15.0,6.0,9.0,3.0,7.0,15.0,11.0,20.0,14.0
1170,1,2008-04-09,21,41,0,0,2008-04-08,1.6846089813605842,2.1084805458504823,0,1,109,115,40.0,38.0,85.0,90.0,15.0,12.0,41.0,34.0,14.0,27.0,17.0,32.0,7.0,11.0,41.0,37.0,48.0,48.0,25.0,19.0,7.0,13.0,4.0,5.0,19.0,11.0,27.0,15.0
1171,1,2008-04-09,23,6,0,0,2008-04-08,1.216025457347975,4.246753526613754,0,1,114,115,45.0,48.0,97.0,90.0,5.0,5.0,27.0,19.0,19.0,14.0,26.0,17.0,9.0,9.0,30.0,40.0,39.0,49.0,24.0,22.0,8.0,7.0,9.0,5.0,12.0,20.0,18.0,23.0
1172,1,2008-04-09,43,36,0,0,2008-04-08,4.771002428157064,1.1808194991803478,0,1,97,118,42.0,44.0,91.0,77.0,5.0,16.0,21.0,32.0,8.0,14.0,13.0,18.0,9.0,7.0,22.0,38.0,31.0,45.0,21.0,30.0,7.0,2.0,3.0,9.0,10.0,20.0,23.0,16.0
1173,1,2008-04-09,31,19,0,0,2008-04-08,1.6482146895870642,2.170724357451965,0,1,102,112,39.0,38.0,95.0,80.0,12.0,9.0,36.0,24.0,12.0,27.0,20.0,31.0,16.0,6.0,31.0,36.0,47.0,42.0,25.0,25.0,6.0,8.0,5.0,7.0,15.0,12.0,23.0,21.0
1174,1,2008-04-09,5,37,0,0,2008-04-08,1.5721404412761812,2.324568590714401,0,1,89,108,31.0,43.0,80.0,92.0,11.0,6.0,41.0,21.0,16.0,16.0,24.0,22.0,11.0,10.0,35.0,34.0,46.0,44.0,21.0,31.0,6.0,9.0,5.0,4.0,20.0,11.0,25.0,18.0
1175,1,2008-04-09,29,32,0,0,2008-04-08,1.953108335458042,1.7946572206037528,0,1,103,135,38.0,47.0,82.0,88.0,8.0,18.0,26.0,38.0,19.0,23.0,31.0,29.0,9.0,12.0,29.0,36.0,38.0,48.0,27.0,22.0,11.0,6.0,2.0,7.0,19.0,16.0,22.0,29.0
1176,1,2008-04-10,39,2,0,0,2008-04-09,1.9038936107579785,1.8367868585474751,0,1,122,128,45.0,42.0,95.0,93.0,18.0,12.0,36.0,34.0,14.0,32.0,18.0,43.0,4.0,8.0,39.0,42.0,43.0,50.0,36.0,26.0,4.0,5.0,8.0,6.0,13.0,11.0,26.0,18.0
1177,1,2008-04-10,30,15,0,0,2008-04-09,1.1959290475208795,4.526912852429661,1,0,117,104,48.0,44.0,97.0,81.0,14.0,11.0,38.0,25.0,7.0,5.0,10.0,9.0,8.0,10.0,28.0,40.0,36.0,50.0,28.0,20.0,12.0,3.0,3.0,1.0,7.0,22.0,14.0,13.0
1178,1,2008-04-10,17,0,0,0,2008-04-09,2.3367256935851097,1.5668355050777183,0,1,90,108,37.0,43.0,104.0,98.0,8.0,18.0,37.0,46.0,8.0,4.0,14.0,5.0,18.0,9.0,44.0,42.0,62.0,51.0,25.0,30.0,10.0,11.0,7.0,5.0,18.0,15.0,10.0,18.0
1179,1,2008-04-11,41,33,0,0,2008-04-10,2.311601071080764,1.577901525859924,1,0,113,111,44.0,43.0,94.0,80.0,13.0,9.0,39.0,26.0,12.0,16.0,14.0,20.0,8.0,5.0,32.0,38.0,40.0,43.0,28.0,27.0,6.0,2.0,2.0,5.0,7.0,14.0,17.0,17.0
1180,1,2008-04-11,43,21,0,0,2008-04-10,1.9183374775622144,1.8239904717223179,1,0,133,126,51.0,49.0,104.0,101.0,14.0,8.0,36.0,23.0,17.0,20.0,21.0,27.0,13.0,15.0,33.0,38.0,46.0,53.0,27.0,28.0,12.0,4.0,11.0,4.0,7.0,15.0,18.0,21.0
1181,1,2008-04-11,11,25,0,0,2008-04-10,1.3760689824304178,2.9781825021723396,0,1,112,122,41.0,46.0,96.0,96.0,17.0,16.0,47.0,41.0,13.0,14.0,21.0,16.0,11.0,12.0,31.0,38.0,42.0,50.0,28.0,30.0,4.0,7.0,4.0,2.0,9.0,10.0,13.0,16.0
1182,1,2008-04-11,29,17,0,0,2008-04-10,1.2390565927667667,3.9751050373109353,0,1,117,122,40.0,43.0,91.0,96.0,10.0,14.0,29.0,32.0,27.0,22.0,31.0,27.0,7.0,14.0,38.0,41.0,45.0,55.0,29.0,28.0,7.0,8.0,8.0,10.0,13.0,14.0,22.0,24.0
1183,1,2008-04-11,36,30,0,0,2008-04-10,1.1623169521848757,5.1194100727031335,1,0,119,98,44.0,38.0,85.0,92.0,15.0,5.0,33.0,21.0,16.0,17.0,25.0,25.0,7.0,12.0,39.0,35.0,46.0,47.0,30.0,17.0,9.0,7.0,6.0,1.0,16.0,18.0,26.0,23.0
1184,1,2008-04-11,24,26,0,0,2008-04-10,1.1823962439093167,4.743985749613108,1,0,149,113,56.0,41.0,92.0,94.0,18.0,10.0,37.0,39.0,19.0,21.0,25.0,31.0,9.0,10.0,45.0,28.0,54.0,38.0,35.0,21.0,11.0,16.0,4.0,4.0,19.0,14.0,24.0,21.0
1185,1,2008-04-11,16,5,0,0,2008-04-10,1.3982818228768576,2.8749723071386826,1,0,123,110,48.0,35.0,101.0,81.0,12.0,15.0,29.0,41.0,15.0,25.0,22.0,31.0,21.0,4.0,38.0,28.0,59.0,32.0,30.0,20.0,10.0,10.0,4.0,8.0,17.0,14.0,24.0,23.0
1186,1,2008-04-11,42,3,0,0,2008-04-10,1.7197972778398398,2.053935365630362,1,0,119,110,43.0,42.0,84.0,86.0,7.0,10.0,27.0,29.0,26.0,16.0,29.0,20.0,12.0,12.0,27.0,28.0,39.0,40.0,27.0,24.0,10.0,6.0,4.0,2.0,10.0,15.0,19.0,23.0
1187,1,2008-04-11,32,35,0,0,2008-04-10,1.01,20.0,1,0,120,96,43.0,37.0,101.0,82.0,22.0,6.0,59.0,27.0,12.0,16.0,17.0,27.0,7.0,5.0,41.0,48.0,48.0,53.0,26.0,22.0,8.0,3.0,2.0,6.0,6.0,16.0,21.0,17.0
1188,1,2008-04-11,37,19,0,0,2008-04-10,1.4619895573540558,2.6293266182335584,0,1,97,117,38.0,48.0,92.0,92.0,10.0,7.0,23.0,27.0,11.0,14.0,19.0,16.0,10.0,7.0,35.0,42.0,45.0,49.0,24.0,27.0,5.0,7.0,3.0,6.0,11.0,11.0,15.0,15.0
1189,1,2008-04-11,0,15,0,0,2008-04-10,1.0506757818730914,10.255192909260797,1,0,120,114,46.0,43.0,87.0,97.0,20.0,7.0,37.0,30.0,8.0,21.0,8.0,23.0,4.0,12.0,34.0,36.0,38.0,48.0,29.0,21.0,2.0,9.0,8.0,1.0,13.0,7.0,21.0,11.0
1190,1,2008-04-11,23,14,0,0,2008-04-10,1.930882015163948,1.8131743358780086,0,1,112,129,42.0,51.0,88.0,91.0,9.0,10.0,32.0,25.0,19.0,17.0,22.0,20.0,9.0,12.0,25.0,30.0,34.0,42.0,22.0,34.0,2.0,3.0,4.0,4.0,10.0,9.0,16.0,18.0
1191,1,2008-04-11,13,31,0,0,2008-04-10,1.554875675390982,2.364923717941108,1,0,111,109,43.0,45.0,86.0,88.0,8.0,10.0,24.0,34.0,17.0,9.0,21.0,12.0,9.0,9.0,34.0,29.0,43.0,38.0,25.0,24.0,10.0,10.0,2.0,6.0,19.0,17.0,18.0,23.0
1192,1,2008-04-12,6,39,0,0,2008-04-11,3.151317715567686,1.3434410967770236,0,1,96,116,38.0,46.0,89.0,88.0,8.0,9.0,25.0,27.0,12.0,15.0,15.0,26.0,7.0,10.0,31.0,44.0,38.0,54.0,22.0,25.0,4.0,5.0,3.0,5.0,8.0,10.0,22.0,14.0
1193,1,2008-04-12,2,34,0,0,2008-04-11,1.1025775582602209,6.86127749196761,0,1,128,133,49.0,48.0,88.0,97.0,16.0,19.0,34.0,45.0,14.0,18.0,21.0,23.0,6.0,12.0,37.0,31.0,43.0,43.0,28.0,25.0,7.0,7.0,4.0,0.0,14.0,10.0,18.0,19.0
1194,1,2008-04-13,15,14,0,0,2008-04-12,2.9970637907829456,1.3722452547161066,0,1,90,112,31.0,43.0,79.0,82.0,8.0,9.0,29.0,22.0,20.0,17.0,27.0,22.0,10.0,11.0,25.0,38.0,35.0,49.0,16.0,27.0,14.0,10.0,1.0,5.0,18.0,18.0,16.0,18.0
1195,1,2008-04-13,35,23,0,0,2008-04-12,2.393744463967825,1.5431262615037629,1,0,113,110,41.0,43.0,80.0,103.0,17.0,10.0,34.0,34.0,14.0,14.0,19.0,18.0,7.0,21.0,36.0,29.0,43.0,50.0,24.0,24.0,5.0,12.0,9.0,4.0,15.0,9.0,14.0,16.0
1196,1,2008-04-13,2,26,0,0,2008-04-12,1.066969134877953,8.830614879502132,1,0,115,107,40.0,40.0,91.0,100.0,9.0,17.0,41.0,45.0,26.0,10.0,34.0,19.0,11.0,9.0,50.0,39.0,61.0,48.0,19.0,25.0,8.0,2.0,10.0,3.0,14.0,11.0,23.0,28.0
1197,1,2008-04-13,17,36,0,0,2008-04-12,2.48377101272007,1.5092236162625154,1,0,113,109,46.0,38.0,89.0,84.0,7.0,13.0,25.0,42.0,14.0,20.0,21.0,28.0,16.0,10.0,33.0,25.0,49.0,35.0,28.0,25.0,5.0,11.0,5.0,4.0,17.0,11.0,21.0,17.0
1198,1,2008-04-13,30,21,0,0,2008-04-12,1.2763541421203912,3.618702151801736,0,1,129,133,50.0,52.0,109.0,101.0,16.0,19.0,40.0,42.0,13.0,10.0,17.0,12.0,16.0,14.0,31.0,41.0,47.0,55.0,27.0,28.0,10.0,4.0,4.0,11.0,6.0,16.0,13.0,16.0
1199,1,2008-04-13,37,34,0,0,2008-04-12,1.3190838816651398,3.3009377415740038,0,1,96,108,41.0,40.0,85.0,88.0,10.0,11.0,27.0,36.0,4.0,17.0,7.0,22.0,5.0,17.0,28.0,35.0,33.0,52.0,27.0,23.0,6.0,7.0,3.0,4.0,13.0,16.0,18.0,13.0
1200,1,2008-04-13,5,41,0,0,2008-04-12,1.4011141697600915,2.862554462099817,0,1,91,104,34.0,38.0,92.0,88.0,10.0,10.0,41.0,31.0,13.0,18.0,15.0,23.0,18.0,8.0,37.0,36.0,55.0,44.0,20.0,23.0,3.0,5.0,7.0,3.0,9.0,7.0,18.0,13.0
1201,1,2008-04-13,19,24,0,0,2008-04-12,1.41529271746525,2.802699200572335,0,1,108,116,42.0,41.0,89.0,90.0,12.0,12.0,31.0,33.0,12.0,22.0,14.0,22.0,6.0,11.0,33.0,34.0,39.0,45.0,28.0,29.0,9.0,9.0,4.0,7.0,14.0,16.0,19.0,14.0
1202,1,2008-04-13,32,43,0,0,2008-04-12,1.0106361560203065,17.83001558332199,1,0,149,113,53.0,43.0,100.0,93.0,27.0,11.0,57.0,34.0,16.0,16.0,21.0,21.0,12.0,8.0,40.0,34.0,52.0,42.0,34.0,26.0,12.0,8.0,5.0,0.0,9.0,13.0,16.0,18.0
1203,1,2008-04-13,25,11,0,0,2008-04-12,1.5052606381376747,2.495020349171864,0,1,127,129,42.0,45.0,98.0,98.0,19.0,12.0,44.0,41.0,24.0,27.0,28.0,34.0,10.0,11.0,43.0,40.0,53.0,51.0,32.0,31.0,4.0,4.0,4.0,5.0,9.0,7.0,24.0,23.0
1204,1,2008-04-13,33,31,0,0,2008-04-12,1.2039764084095914,4.40920816134037,1,0,117,109,39.0,41.0,87.0,100.0,16.0,13.0,41.0,34.0,23.0,14.0,27.0,19.0,4.0,12.0,43.0,43.0,47.0,55.0,26.0,27.0,7.0,5.0,5.0,2.0,11.0,12.0,17.0,22.0
1205,1,2008-04-13,13,16,0,0,2008-04-12,1.7319689934643745,2.0362185870594693,0,1,126,132,46.0,48.0,85.0,92.0,10.0,14.0,23.0,34.0,24.0,22.0,29.0,26.0,6.0,14.0,26.0,32.0,32.0,46.0,29.0,27.0,9.0,6.0,5.0,4.0,13.0,14.0,24.0,30.0
1206,1,2008-04-13,3,42,0,0,2008-04-12,1.3534104753819458,3.095389473760613,1,0,115,108,41.0,42.0,89.0,95.0,9.0,13.0,28.0,33.0,24.0,11.0,29.0,20.0,17.0,12.0,41.0,30.0,58.0,42.0,22.0,24.0,5.0,9.0,5.0,4.0,16.0,11.0,16.0,26.0
1207,1,2008-04-13,0,29,0,0,2008-04-12,1.2620593869981627,3.7449510371139665,1,0,131,104,53.0,38.0,97.0,79.0,12.0,10.0,37.0,19.0,13.0,18.0,15.0,29.0,11.0,6.0,37.0,33.0,48.0,39.0,34.0,26.0,16.0,7.0,8.0,4.0,11.0,20.0,22.0,22.0
